السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديين (إناث),عدد العاملين الغير سعوديين,عدد الغير سعوديين (ذكور),عدد الغير سعوديين (إناث),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
2023,2,منطقة حائل,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,متناهية الصغر,296.0,31.0,20.0,11.0,672.0,669.0,3.0,,,,,,,,,,
2023,2,منطقة حائل,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,صغيرة,18.0,21.0,9.0,12.0,163.0,163.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,متناهية الصغر,548.0,71.0,46.0,25.0,1243.0,1238.0,5.0,,,,,,,,,,
2023,2,منطقة عسير,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,صغيرة,21.0,15.0,4.0,11.0,187.0,187.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,متناهية الصغر,1441.0,252.0,137.0,115.0,3251.0,3213.0,38.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,صغيرة,100.0,185.0,98.0,87.0,963.0,954.0,9.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,متوسطة,5.0,100.0,65.0,35.0,342.0,342.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,متناهية الصغر,214.0,12.0,6.0,6.0,476.0,475.0,1.0,,,,,,,,,,
2023,2,منطقة نجران,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,صغيرة,37.0,5.0,1.0,4.0,525.0,523.0,2.0,,,,,,,,,,
2023,2,منطقة نجران,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,متوسطة,4.0,0.0,0.0,0.0,477.0,477.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,6695.0,1381.0,465.0,916.0,14714.0,13427.0,1287.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,صغيرة,734.0,1465.0,324.0,1141.0,5583.0,3567.0,2016.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,متوسطة,11.0,239.0,81.0,158.0,768.0,694.0,74.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,كبيرة,4.0,276.0,117.0,159.0,2311.0,2311.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,508.0,71.0,35.0,36.0,1005.0,944.0,61.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة الخدمات الشخصية الأخرى,صغيرة,11.0,11.0,8.0,3.0,61.0,53.0,8.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,835.0,80.0,41.0,39.0,1749.0,1643.0,106.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,صغيرة,40.0,74.0,34.0,40.0,332.0,284.0,48.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,633.0,68.0,30.0,38.0,1439.0,1337.0,102.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة الخدمات الشخصية الأخرى,صغيرة,20.0,30.0,5.0,25.0,135.0,82.0,53.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,10597.0,2235.0,714.0,1521.0,23205.0,20690.0,2515.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,صغيرة,1476.0,3566.0,761.0,2805.0,12414.0,7851.0,4563.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,متوسطة,35.0,787.0,140.0,647.0,2298.0,1697.0,601.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,كبيرة,3.0,1078.0,543.0,535.0,1489.0,1054.0,435.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2271.0,272.0,109.0,163.0,4906.0,4560.0,346.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,صغيرة,135.0,259.0,60.0,199.0,1078.0,650.0,428.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,متوسطة,4.0,70.0,34.0,36.0,244.0,181.0,63.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,3011.0,388.0,176.0,212.0,6186.0,5769.0,417.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,صغيرة,154.0,327.0,80.0,247.0,1222.0,730.0,492.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,متوسطة,1.0,38.0,4.0,34.0,114.0,5.0,109.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1528.0,176.0,66.0,110.0,3214.0,3045.0,169.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,صغيرة,44.0,85.0,21.0,64.0,391.0,295.0,96.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,متوسطة,,,,,,,,,,,,,,,,,
2023,2,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2107.0,188.0,93.0,95.0,4521.0,4298.0,223.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,صغيرة,35.0,103.0,12.0,91.0,267.0,141.0,126.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1221.0,126.0,41.0,85.0,2684.0,2493.0,191.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,صغيرة,60.0,136.0,29.0,107.0,483.0,291.0,192.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,متوسطة,1.0,42.0,1.0,41.0,52.0,6.0,46.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,3017.0,371.0,164.0,207.0,6204.0,5855.0,349.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة الخدمات الشخصية الأخرى,صغيرة,115.0,191.0,64.0,127.0,814.0,653.0,161.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,9334.0,1553.0,604.0,949.0,20113.0,18237.0,1876.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,صغيرة,735.0,1812.0,418.0,1394.0,6130.0,3654.0,2476.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,متوسطة,18.0,429.0,89.0,340.0,1017.0,339.0,678.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,950.0,104.0,32.0,72.0,2065.0,1913.0,152.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة الخدمات الشخصية الأخرى,صغيرة,22.0,53.0,10.0,43.0,174.0,132.0,42.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة المنظمات ذات العضوية,متناهية الصغر,63.0,63.0,34.0,29.0,77.0,74.0,3.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة المنظمات ذات العضوية,صغيرة,18.0,164.0,81.0,83.0,113.0,108.0,5.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة المنظمات ذات العضوية,متوسطة,1.0,84.0,43.0,41.0,75.0,71.0,4.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة المنظمات ذات العضوية,متناهية الصغر,15.0,21.0,16.0,5.0,7.0,7.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة المنظمات ذات العضوية,متناهية الصغر,22.0,26.0,17.0,9.0,25.0,25.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة المنظمات ذات العضوية,صغيرة,2.0,22.0,19.0,3.0,9.0,9.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة المنظمات ذات العضوية,متناهية الصغر,4.0,7.0,7.0,0.0,3.0,3.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة المنظمات ذات العضوية,صغيرة,1.0,3.0,2.0,1.0,11.0,11.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة المنظمات ذات العضوية,متناهية الصغر,2145.0,322.0,177.0,145.0,4919.0,4852.0,67.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة المنظمات ذات العضوية,صغيرة,66.0,428.0,240.0,188.0,490.0,470.0,20.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة المنظمات ذات العضوية,متوسطة,1.0,121.0,38.0,83.0,68.0,31.0,37.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة المنظمات ذات العضوية,متناهية الصغر,78.0,74.0,55.0,19.0,114.0,114.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة المنظمات ذات العضوية,صغيرة,11.0,81.0,42.0,39.0,40.0,38.0,2.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة المنظمات ذات العضوية,متناهية الصغر,73.0,21.0,16.0,5.0,130.0,126.0,4.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة المنظمات ذات العضوية,صغيرة,9.0,80.0,61.0,19.0,46.0,46.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة المنظمات ذات العضوية,متناهية الصغر,14.0,11.0,6.0,5.0,20.0,19.0,1.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة المنظمات ذات العضوية,صغيرة,4.0,44.0,15.0,29.0,7.0,6.0,1.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة المنظمات ذات العضوية,متوسطة,1.0,57.0,9.0,48.0,0.0,0.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة المنظمات ذات العضوية,متناهية الصغر,127.0,45.0,25.0,20.0,241.0,237.0,4.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة المنظمات ذات العضوية,صغيرة,6.0,82.0,29.0,53.0,25.0,24.0,1.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة المنظمات ذات العضوية,متوسطة,2.0,99.0,39.0,60.0,13.0,13.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة المنظمات ذات العضوية,متناهية الصغر,26.0,33.0,12.0,21.0,35.0,34.0,1.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة المنظمات ذات العضوية,صغيرة,4.0,22.0,15.0,7.0,16.0,16.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة المنظمات ذات العضوية,متناهية الصغر,33.0,29.0,20.0,9.0,32.0,29.0,3.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة المنظمات ذات العضوية,صغيرة,6.0,37.0,18.0,19.0,20.0,18.0,2.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة المنظمات ذات العضوية,متوسطة,,,,,,,,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,متناهية الصغر,229.0,138.0,90.0,48.0,358.0,346.0,12.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,صغيرة,37.0,384.0,248.0,136.0,209.0,207.0,2.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,متوسطة,5.0,328.0,176.0,152.0,111.0,95.0,16.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة المنظمات ذات العضوية,كبيرة,1.0,451.0,254.0,197.0,79.0,79.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة المنظمات ذات العضوية,متناهية الصغر,29.0,19.0,13.0,6.0,45.0,44.0,1.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة المنظمات ذات العضوية,صغيرة,2.0,8.0,2.0,6.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة المنظمات ذات العضوية,متوسطة,1.0,47.0,45.0,2.0,3.0,3.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الإقامة,متناهية الصغر,334.0,275.0,141.0,134.0,615.0,603.0,12.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الإقامة,صغيرة,267.0,1407.0,728.0,679.0,2542.0,2519.0,23.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الإقامة,متوسطة,33.0,1219.0,694.0,525.0,1837.0,1770.0,67.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الإقامة,كبيرة,1.0,100.0,69.0,31.0,167.0,167.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,الإقامة,متناهية الصغر,76.0,49.0,29.0,20.0,138.0,137.0,1.0,,,,,,,,,,
2023,2,منطقة الباحة,الإقامة,صغيرة,20.0,77.0,50.0,27.0,151.0,150.0,1.0,,,,,,,,,,
2023,2,منطقة الباحة,الإقامة,متوسطة,1.0,29.0,14.0,15.0,41.0,41.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,الإقامة,متناهية الصغر,66.0,44.0,21.0,23.0,122.0,121.0,1.0,,,,,,,,,,
2023,2,منطقة الجوف,الإقامة,صغيرة,8.0,36.0,20.0,16.0,80.0,80.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الإقامة,متناهية الصغر,35.0,20.0,12.0,8.0,78.0,78.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الإقامة,صغيرة,12.0,46.0,20.0,26.0,95.0,95.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,الإقامة,متوسطة,1.0,19.0,10.0,9.0,38.0,38.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,الإقامة,متناهية الصغر,772.0,522.0,262.0,260.0,1508.0,1481.0,27.0,,,,,,,,,,
2023,2,منطقة الرياض,الإقامة,صغيرة,418.0,2236.0,1170.0,1066.0,4118.0,4058.0,60.0,,,,,,,,,,
2023,2,منطقة الرياض,الإقامة,متوسطة,81.0,3020.0,1788.0,1232.0,4567.0,4482.0,85.0,,,,,,,,,,
2023,2,منطقة الرياض,الإقامة,كبيرة,6.0,1155.0,731.0,424.0,1298.0,1218.0,80.0,,,,,,,,,,
2023,2,منطقة القصيم,الإقامة,متناهية الصغر,103.0,69.0,52.0,17.0,217.0,217.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,الإقامة,صغيرة,54.0,245.0,158.0,87.0,433.0,433.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,الإقامة,متوسطة,3.0,65.0,38.0,27.0,127.0,127.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,الإقامة,كبيرة,1.0,0.0,0.0,0.0,312.0,307.0,5.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الإقامة,متناهية الصغر,419.0,297.0,212.0,85.0,743.0,726.0,17.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الإقامة,صغيرة,207.0,1317.0,894.0,423.0,1812.0,1795.0,17.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الإقامة,متوسطة,37.0,1460.0,1011.0,449.0,1944.0,1920.0,24.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,الإقامة,كبيرة,5.0,717.0,472.0,245.0,883.0,873.0,10.0,,,,,,,,,,
2023,2,منطقة تبوك,الإقامة,متناهية الصغر,110.0,84.0,45.0,39.0,209.0,205.0,4.0,,,,,,,,,,
2023,2,منطقة تبوك,الإقامة,صغيرة,40.0,232.0,119.0,113.0,360.0,360.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,الإقامة,متوسطة,5.0,174.0,96.0,78.0,322.0,308.0,14.0,,,,,,,,,,
2023,2,منطقة جازان,الإقامة,متناهية الصغر,263.0,127.0,56.0,71.0,447.0,445.0,2.0,,,,,,,,,,
2023,2,منطقة جازان,الإقامة,صغيرة,51.0,235.0,119.0,116.0,402.0,372.0,30.0,,,,,,,,,,
2023,2,منطقة جازان,الإقامة,متوسطة,5.0,126.0,56.0,70.0,331.0,328.0,3.0,,,,,,,,,,
2023,2,منطقة حائل,الإقامة,متناهية الصغر,72.0,52.0,33.0,19.0,130.0,130.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,الإقامة,صغيرة,26.0,96.0,70.0,26.0,173.0,173.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,الإقامة,متوسطة,1.0,21.0,14.0,7.0,43.0,43.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,الإقامة,متناهية الصغر,414.0,271.0,138.0,133.0,814.0,801.0,13.0,,,,,,,,,,
2023,2,منطقة عسير,الإقامة,صغيرة,111.0,419.0,207.0,212.0,792.0,787.0,5.0,,,,,,,,,,
2023,2,منطقة عسير,الإقامة,متوسطة,5.0,156.0,82.0,74.0,278.0,275.0,3.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الإقامة,متناهية الصغر,1247.0,838.0,496.0,342.0,2221.0,2168.0,53.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الإقامة,صغيرة,621.0,3057.0,1826.0,1231.0,5370.0,5236.0,134.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الإقامة,متوسطة,84.0,3419.0,2202.0,1217.0,4915.0,4734.0,181.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,الإقامة,كبيرة,16.0,2371.0,1591.0,780.0,2931.0,2893.0,38.0,,,,,,,,,,
2023,2,منطقة نجران,الإقامة,متناهية الصغر,111.0,46.0,21.0,25.0,250.0,247.0,3.0,,,,,,,,,,
2023,2,منطقة نجران,الإقامة,صغيرة,18.0,73.0,32.0,41.0,149.0,147.0,2.0,,,,,,,,,,
2023,2,منطقة نجران,الإقامة,متوسطة,1.0,20.0,7.0,13.0,34.0,32.0,2.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,9502.0,3222.0,1399.0,1823.0,21417.0,21294.0,123.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,3784.0,10814.0,4891.0,5923.0,38571.0,38375.0,196.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,203.0,4511.0,1699.0,2812.0,13943.0,13882.0,61.0,,,,,,,,,,
2023,2,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,كبيرة,17.0,2842.0,1909.0,933.0,6153.0,6074.0,79.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,885.0,278.0,189.0,89.0,1938.0,1932.0,6.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,235.0,546.0,354.0,192.0,2103.0,2088.0,15.0,,,,,,,,,,
2023,2,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2.0,92.0,66.0,26.0,207.0,206.0,1.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1195.0,238.0,132.0,106.0,2679.0,2660.0,19.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,صغيرة,211.0,510.0,319.0,191.0,2120.0,2117.0,3.0,,,,,,,,,,
2023,2,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متوسطة,5.0,88.0,65.0,23.0,239.0,237.0,2.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1126.0,163.0,77.0,86.0,2766.0,2751.0,15.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,152.0,327.0,175.0,152.0,1597.0,1590.0,7.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,4.0,59.0,18.0,41.0,268.0,262.0,6.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,13689.0,3959.0,1720.0,2239.0,30373.0,30067.0,306.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,صغيرة,4721.0,14782.0,5810.0,8972.0,53491.0,52873.0,618.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متوسطة,490.0,11346.0,4533.0,6813.0,33434.0,32895.0,539.0,,,,,,,,,,
2023,2,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,كبيرة,67.0,18981.0,11918.0,7063.0,40212.0,39406.0,806.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4325.0,832.0,493.0,339.0,10497.0,10471.0,26.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,صغيرة,840.0,2219.0,1353.0,866.0,8622.0,8601.0,21.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متوسطة,32.0,648.0,362.0,286.0,1882.0,1879.0,3.0,,,,,,,,,,
2023,2,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1.0,67.0,49.0,18.0,185.0,185.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,5610.0,1304.0,680.0,624.0,12461.0,12360.0,101.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,1229.0,3142.0,1675.0,1467.0,11718.0,11661.0,57.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,33.0,609.0,361.0,248.0,1762.0,1757.0,5.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,كبيرة,2.0,170.0,135.0,35.0,512.0,510.0,2.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,2467.0,448.0,211.0,237.0,5645.0,5619.0,26.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,صغيرة,434.0,1137.0,496.0,641.0,4443.0,4418.0,25.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متوسطة,10.0,176.0,67.0,109.0,616.0,615.0,1.0,,,,,,,,,,
2023,2,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,كبيرة,2.0,177.0,54.0,123.0,485.0,442.0,43.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4697.0,786.0,399.0,387.0,10497.0,10454.0,43.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,صغيرة,639.0,1609.0,804.0,805.0,6088.0,6073.0,15.0,,,,,,,,,,
2023,2,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متوسطة,14.0,212.0,111.0,101.0,734.0,734.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1925.0,356.0,191.0,165.0,4471.0,4447.0,24.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,صغيرة,311.0,721.0,394.0,327.0,3029.0,3012.0,17.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متوسطة,11.0,173.0,96.0,77.0,699.0,699.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1.0,85.0,25.0,60.0,284.0,284.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,6407.0,1402.0,740.0,662.0,14590.0,14510.0,80.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,صغيرة,1267.0,3407.0,1837.0,1570.0,12733.0,12709.0,24.0,,,,,,,,,,
2023,2,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متوسطة,44.0,806.0,412.0,394.0,2415.0,2395.0,20.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,17439.0,4585.0,2159.0,2426.0,38294.0,37741.0,553.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,4497.0,13255.0,5933.0,7322.0,48253.0,47661.0,592.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,296.0,6710.0,3107.0,3603.0,18752.0,18455.0,297.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,كبيرة,24.0,6263.0,4379.0,1884.0,13743.0,13530.0,213.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1620.0,250.0,86.0,164.0,3753.0,3734.0,19.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,صغيرة,199.0,430.0,165.0,265.0,2111.0,2098.0,13.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,متوسطة,8.0,167.0,52.0,115.0,573.0,570.0,3.0,,,,,,,,,,
2023,2,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1.0,117.0,55.0,62.0,371.0,370.0,1.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الرعاية مع الإقامة,متناهية الصغر,7.0,7.0,2.0,5.0,14.0,8.0,6.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الرعاية مع الإقامة,صغيرة,8.0,117.0,3.0,114.0,50.0,17.0,33.0,,,,,,,,,,
2023,2,المنطقة الشرقية,الرعاية مع الإقامة,متوسطة,1.0,51.0,13.0,38.0,80.0,56.0,24.0,,,,,,,,,,
2023,2,منطقة الجوف,الرعاية مع الإقامة,متناهية الصغر,3.0,6.0,0.0,6.0,1.0,1.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,الرعاية مع الإقامة,صغيرة,,,,,,,,,,,,,,,,,
2023,2,منطقة الرياض,الرعاية مع الإقامة,متناهية الصغر,22.0,21.0,6.0,15.0,31.0,23.0,8.0,,,,,,,,,,
2023,2,منطقة الرياض,الرعاية مع الإقامة,صغيرة,19.0,138.0,30.0,108.0,116.0,56.0,60.0,,,,,,,,,,
